user_id,install_date,lang,country,hw_ver,os_ver
9772,2019-03-06,en,AU,"iPad3,3",9.2.1
9773,2019-03-02,en,US,"iPad2,6",9.2.1
9774,2019-03-07,en,US,"iPhone7,2",9.2.1
9775,2019-03-03,en,GB,"iPad4,1",8.4.1
9776,2019-03-02,en,US,"iPhone8,1",9.2.1
9777,2019-03-05,en,US,"iPhone3,1",7.1.2
9778,2019-03-04,en,US,"iPhone8,1",9.2.1
9779,2019-03-05,en,US,"iPhone6,1",7.1.2
9780,2019-03-01,en,US,"iPhone6,1",9.2.1
9781,2019-03-01,en,GB,"iPhone3,1",7.1.2
9782,2019-03-02,en,GB,"iPhone3,1",7.1.2
9783,2019-03-05,de,AT,"iPhone7,2",9.2.1
9784,2019-03-02,it,IT,"iPhone7,2",9.2.1
9785,2019-03-06,en,US,"iPhone8,1",9.2.1
9786,2019-03-05,en,GB,"iPhone8,1",9.2.1
9787,2019-03-03,en,GB,"iPhone5,2",8.4
9788,2019-03-04,en,US,"iPad2,5",9.1
9789,2019-03-05,en,US,"iPhone5,1",9.2
9790,2019-03-03,en,US,"iPhone8,1",9.2.1
9791,2019-03-06,en,GB,"iPhone6,2",9.2.1
9792,2019-03-02,en,US,"iPhone8,1",9.2.1
9793,2019-03-02,en,NZ,"iPhone6,2",9.2.1
9794,2019-03-05,en,CA,"iPad4,4",9.2.1
9795,2019-03-01,nl,NL,"iPhone3,2",7.1.2
9796,2019-03-05,en,US,"iPhone8,2",9.2.1
9797,2019-03-02,en,US,"iPad2,5",9.2.1
9798,2019-03-04,en,AU,"iPhone6,2",9.2.1
9799,2019-03-05,en,GB,"iPad4,4",9.2.1
9800,2019-03-02,en,GB,"iPhone5,4",9.2.1
9801,2019-03-01,en,US,"iPhone8,1",9.2.1
9802,2019-03-07,en,PH,"iPad4,4",8.3
9803,2019-03-07,en,US,"iPhone8,1",9.2.1
9804,2019-03-04,en,US,"iPhone7,1",9.2
9805,2019-03-02,en,US,"iPhone6,1",9.2.1
9806,2019-03-01,id,ID,"iPhone5,2",9.2.1
9807,2019-03-07,en,US,"iPad4,1",9.2.1
9808,2019-03-03,en,US,"iPhone8,1",9.2
9809,2019-03-05,en,GB,"iPod5,1",9.2.1
9810,2019-03-05,en,US,"iPhone8,1",9.2.1
9811,2019-03-04,en,GB,"iPad2,4",9.2.1
9812,2019-03-06,en,US,"iPhone6,1",9.2
9813,2019-03-04,en,CA,"iPhone6,1",8.4
9814,2019-03-02,en,GB,"iPhone3,1",7.1.2
9815,2019-03-03,en,CA,"iPhone4,1",9.1
9816,2019-03-03,ar,SA,"iPhone6,2",9.2.1
9817,2019-03-05,th,TH,"iPhone6,2",9.2.1
9818,2019-03-06,en,US,"iPhone7,2",9.2.1
9819,2019-03-04,en,US,"iPhone5,3",9.2
9820,2019-03-05,fr,BE,"iPhone5,4",9.2.1
9821,2019-03-06,en,NZ,"iPhone6,2",9.2.1
9822,2019-03-05,en,US,"iPhone7,2",9.2.1
9823,2019-03-01,en,US,"iPhone6,1",9.2.1
9824,2019-03-04,en,GB,"iPhone5,2",9.2.1
9825,2019-03-01,en,US,"iPad5,4",9.0.2
9826,2019-03-05,en,US,"iPod5,1",9.2.1
9827,2019-03-03,en,US,"iPhone7,2",9.2.1
9828,2019-03-02,en,US,"iPhone5,3",9.2.1
9829,2019-03-01,en,US,"iPhone8,1",9.2
9830,2019-03-04,en,US,"iPhone7,2",9.2
9831,2019-03-06,en,GB,"iPhone8,1",9.2.1
9832,2019-03-03,en,US,"iPhone6,1",9.2.1
9833,2019-03-02,th,TH,"iPhone4,1",9.2.1
9834,2019-03-01,ms,MY,"iPhone3,1",7.1.2
9835,2019-03-03,en,US,"iPhone8,1",9.2.1
9836,2019-03-03,en,AU,"iPhone3,1",7.1.2
9837,2019-03-01,en,US,"iPhone6,1",9.2.1
9838,2019-03-04,en,GB,"iPhone5,4",9.2.1
9839,2019-03-01,en,IQ,"iPhone4,1",9.2.1
9840,2019-03-01,fr,TN,"iPhone3,1",7.1.2
9841,2019-03-02,en,US,"iPad4,4",9.3
9842,2019-03-02,en,US,"iPhone8,2",9.2.1
9843,2019-03-07,en,US,"iPhone5,3",9.2.1
9844,2019-03-01,en,AU,"iPhone8,2",9.2.1
9845,2019-03-03,ja,JP,"iPhone7,2",9.2.1
9846,2019-03-07,en,US,"iPad4,4",9.2.1
9847,2019-03-02,en,TH,"iPhone7,2",9.2.1
9848,2019-03-05,en,US,"iPhone5,3",9.2.1
9849,2019-03-06,nb,NO,"iPhone8,1",9.2.1
9850,2019-03-02,en,GB,"iPhone5,3",9.2.1
9851,2019-03-06,en,US,"iPhone7,2",9.2.1
9852,2019-03-07,en,US,"iPhone5,3",9.2
9853,2019-03-02,en,AU,"iPad4,1",9.2.1
9854,2019-03-05,tr,TR,"iPhone7,1",9.2
9855,2019-03-04,en,US,"iPhone8,1",9.2.1
9856,2019-03-06,es,ES,"iPhone5,2",9.2.1
9857,2019-03-05,en,US,"iPhone7,2",9.2.1
9858,2019-03-07,en,US,"iPad5,3",9.0.2
9859,2019-03-01,zh,Ha,"iPhone7,2",9.2.1
9860,2019-03-02,en,US,"iPhone7,2",9.0
9861,2019-03-05,en,CA,"iPad2,5",9.1
9862,2019-03-01,en,US,"iPad4,4",9.1
9863,2019-03-05,en,US,"iPod7,1",9.2.1
9864,2019-03-04,en,TR,"iPhone7,2",9.2.1
9865,2019-03-02,en,US,"iPod5,1",9.2.1
9866,2019-03-06,en,PH,"iPad4,4",9.2.1
9867,2019-03-04,en,US,"iPhone6,1",9.2
9868,2019-03-02,nb,NO,"iPad4,1",9.2
9869,2019-03-04,ar,SA,"iPhone8,1",9.2.1
9870,2019-03-04,en,US,"iPhone7,2",9.2.1
9871,2019-03-06,en,US,"iPhone7,2",9.2.1
9872,2019-03-02,en,GB,"iPhone7,2",9.2.1
9873,2019-03-04,en,US,"iPhone7,2",8.3
9874,2019-03-06,sk,SK,"iPad6,7",9.2.1
9875,2019-03-04,en,US,"iPhone8,1",9.2.1
9876,2019-03-06,en,US,"iPhone7,2",9.2.1
9877,2019-03-02,en,US,"iPhone5,3",9.2.1
9878,2019-03-06,de,DE,"iPhone5,2",9.2.1
9879,2019-03-02,en,US,"iPhone8,2",9.2
9880,2019-03-06,en,US,"iPad4,4",9.2.1
9881,2019-03-06,en,GB,"iPhone6,2",9.2.1
9882,2019-03-03,en,US,"iPhone8,2",9.2.1
9883,2019-03-05,en,GB,"iPhone5,2",9.2.1
9884,2019-03-01,en,US,"iPhone6,1",9.2.1
9885,2019-03-05,en,US,"iPhone8,1",9.2.1
9886,2019-03-04,en,GB,"iPhone6,1",9.2.1
9887,2019-03-04,en,PH,"iPad2,5",9.2
9888,2019-03-05,en,US,"iPhone5,3",9.2.1
9889,2019-03-04,en,AU,"iPhone7,2",9.2
9890,2019-03-04,da,DK,"iPad5,3",9.2.1
9891,2019-03-02,en,US,"iPhone5,3",9.2.1
9892,2019-03-03,en,US,"iPod7,1",9.2.1
9893,2019-03-05,en,AE,"iPhone8,1",9.2.1
9894,2019-03-04,en,GB,"iPhone8,1",9.2
9895,2019-03-01,es,HN,"iPad2,1",9.2
9896,2019-03-06,en,US,"iPhone7,1",9.2
9897,2019-03-05,en,US,"iPhone7,2",9.2.1
9898,2019-03-04,en,US,"iPad3,4",7.0.3
9899,2019-03-03,en,US,"iPhone6,1",9.2
9900,2019-03-03,ar,IQ,"iPhone8,1",9.1
9901,2019-03-03,en,GB,"iPhone7,2",8.4
9902,2019-03-02,en,CA,"iPhone5,3",9.2.1
9903,2019-03-07,en,US,"iPad4,7",9.2.1
9904,2019-03-02,en,US,"iPhone6,1",9.2.1
9905,2019-03-05,ko,Ko,"iPad2,5",9.2.1
9906,2019-03-01,en,US,"iPad3,4",9.2.1
9907,2019-03-06,en,US,"iPhone7,2",9.2.1
9908,2019-03-06,en,NZ,"iPhone7,2",9.2.1
9909,2019-03-04,en,US,"iPhone7,1",9.2.1
9910,2019-03-06,en,PH,"iPhone6,2",9.2.1
9911,2019-03-04,en,US,"iPhone5,3",9.2.1
9912,2019-03-07,en,ID,"iPhone6,1",9.0.2
9913,2019-03-06,en,GB,"iPhone4,1",8.3
9914,2019-03-05,id,ID,"iPhone6,2",9.2.1
9915,2019-03-07,es,ES,"iPhone3,1",7.1.2
9916,2019-03-05,en,US,"iPad3,6",9.2.1
9917,2019-03-03,en,US,"iPod5,1",9.2.1
9918,2019-03-06,fr,FR,"iPhone5,2",9.2.1
9919,2019-03-02,en,US,"iPhone7,2",9.2.1
9920,2019-03-04,en,US,"iPhone7,2",9.2.1
9921,2019-03-06,en,US,"iPhone6,1",9.2.1
9922,2019-03-04,sk,SK,"iPhone5,2",8.4
9923,2019-03-06,en,US,"iPhone5,3",9.2.1
9924,2019-03-04,nb,NO,"iPhone4,1",9.2.1
9925,2019-03-07,en,US,"iPhone7,2",9.2.1
9926,2019-03-07,en,SA,"iPhone7,2",9.2.1
9927,2019-03-02,en,GB,"iPhone5,2",9.2.1
9928,2019-03-05,da,DK,"iPhone6,2",9.2.1
9929,2019-03-06,en,GB,"iPad2,1",8.1
9930,2019-03-05,en,CA,"iPhone7,2",9.2.1
9931,2019-03-06,en,US,"iPhone4,1",9.2.1
9932,2019-03-05,en,US,"iPhone5,1",9.2.1
9933,2019-03-05,en,US,"iPhone8,2",9.2.1
9934,2019-03-04,en,US,"iPhone8,1",9.2.1
9935,2019-03-05,en,GB,"iPhone5,2",9.2.1
9936,2019-03-06,en,US,"iPhone8,1",9.2
9937,2019-03-04,en,AU,"iPhone6,2",9.2.1
9938,2019-03-07,en,US,"iPod7,1",9.2.1
9939,2019-03-03,en,US,"iPhone6,1",9.0.1
9940,2019-03-07,en,US,"iPhone7,2",9.2.1
9941,2019-03-06,nl,BE,"iPad2,1",9.2.1
9942,2019-03-06,en,US,"iPad2,5",8.4
9943,2019-03-04,en,US,"iPad2,5",9.1
9944,2019-03-05,en,US,"iPhone4,1",9.2
9945,2019-03-02,en,US,"iPhone7,2",9.2.1
9946,2019-03-05,th,TH,"iPhone5,2",8.4
9947,2019-03-02,en,US,"iPad4,4",9.2
9948,2019-03-07,en,US,"iPhone8,2",9.1
9949,2019-03-07,en,US,"iPhone7,2",9.2.1
9950,2019-03-05,en,US,"iPad6,7",9.2
9951,2019-03-01,en,GB,"iPhone8,2",9.2.1
9952,2019-03-05,en,US,"iPhone6,1",7.1.1
9953,2019-03-05,en,GB,"iPhone6,2",9.2
9954,2019-03-02,de,CH,"iPhone7,2",9.2.1
9955,2019-03-06,en,US,"iPhone8,1",9.2.1
9956,2019-03-04,fr,TN,"iPhone5,1",9.2.1
9957,2019-03-07,en,KW,"iPad4,7",8.4.1
9958,2019-03-02,es,MX,"iPhone6,1",9.2
9959,2019-03-04,en,US,"iPhone7,2",9.2.1
9960,2019-03-06,en,US,"iPhone7,2",9.2.1
9961,2019-03-05,en,MY,"iPad2,7",9.2.1
9962,2019-03-02,en,GB,"iPhone5,2",8.4
9963,2019-03-01,pl,PL,"iPhone6,2",9.2.1
9964,2019-03-02,en,US,"iPhone6,2",9.2.1
9965,2019-03-06,en,US,"iPhone7,2",9.2.1
9966,2019-03-04,es,MX,"iPhone6,1",9.2.1
9967,2019-03-04,en,US,"iPhone6,1",8.1.3
9968,2019-03-05,en,AU,"iPhone6,2",9.2.1
9969,2019-03-01,de,CH,"iPad6,7",9.2.1
9970,2019-03-01,en,US,"iPhone6,1",9.2
9971,2019-03-02,es,MX,"iPad2,5",9.2.1
9972,2019-03-02,en,US,"iPhone8,2",9.1
9973,2019-03-06,en,US,"iPhone7,2",9.2
9974,2019-03-01,en,US,"iPhone8,1",9.2.1
9975,2019-03-05,en,US,"iPhone8,1",9.2
9976,2019-03-05,en,US,"iPhone5,3",9.2.1
9977,2019-03-04,en,NZ,"iPad4,1",9.2.1
9978,2019-03-03,sv,SE,"iPhone6,2",9.2.1
9979,2019-03-07,es,US,"iPhone7,1",9.2.1
9980,2019-03-05,zh,Ha,"iPhone8,1",9.2.1
9981,2019-03-02,en,US,"iPhone6,1",9.2.1
9982,2019-03-06,cs,CZ,"iPhone8,1",9.2.1
9983,2019-03-01,en,US,"iPhone6,1",9.2
9984,2019-03-03,en,US,"iPhone7,2",9.2
9985,2019-03-06,fr,FR,"iPad5,3",9.2.1
9986,2019-03-02,en,US,"iPhone3,3",7.1.2
9987,2019-03-06,en,US,"iPhone5,3",9.2.1
9988,2019-03-06,en,US,"iPhone5,1",9.2.1
9989,2019-03-06,en,US,"iPhone6,1",9.2.1
9990,2019-03-04,en,US,"iPhone5,1",9.2.1
9991,2019-03-06,en,US,"iPhone7,2",9.2.1
9992,2019-03-06,en,GB,"iPhone5,4",9.2.1
9993,2019-03-07,en,GB,"iPhone8,1",9.2
9994,2019-03-03,en,US,"iPhone8,1",9.2.1
9995,2019-03-05,en,US,"iPhone8,1",9.2.1
9996,2019-03-01,en,US,"iPhone7,2",9.2.1
9997,2019-03-07,en,PH,"iPhone7,2",9.2.1
9998,2019-03-02,nl,US,"iPad3,2",9.1
9999,2019-03-01,en,US,"iPhone4,1",9.1
10000,2019-03-05,en,GB,"iPad2,4",7.0.2
10001,2019-03-04,en,GB,"iPad4,2",8.3
10002,2019-03-06,en,GB,"iPhone7,1",9.2.1
10003,2019-03-04,zh,CN,"iPhone7,1",9.2.1
10004,2019-03-07,nb,NO,"iPhone7,2",9.2.1
10005,2019-03-01,pt,JP,"iPhone7,2",9.2.1
10006,2019-03-05,en,GB,"iPad4,2",9.2.1
10007,2019-03-07,en,US,"iPad3,5",9.2.1
10008,2019-03-05,en,US,"iPhone7,2",9.2.1
10009,2019-03-01,en,IN,"iPad2,5",8.3
10010,2019-03-06,en,US,"iPhone6,1",9.2.1
10011,2019-03-06,en,US,"iPhone5,3",9.2.1
10012,2019-03-05,ar,TR,"iPhone4,1",9.2.1
10013,2019-03-06,en,US,"iPhone8,1",9.2.1
10014,2019-03-02,en,US,"iPhone3,3",7.1.2
10015,2019-03-03,en,AU,"iPhone7,1",9.2.1
10016,2019-03-04,en,BD,"iPad3,4",9.2.1
10017,2019-03-05,en,US,"iPad3,1",9.2
10018,2019-03-01,en,AU,"iPhone5,2",9.2.1
10019,2019-03-03,en,US,"iPhone6,2",7.0.6
10020,2019-03-02,en,PH,"iPad2,4",9.2.1
10021,2019-03-06,en,US,"iPhone7,2",9.2
10022,2019-03-07,en,US,"iPhone6,1",8.3
10023,2019-03-03,en,US,"iPhone7,2",9.2
10024,2019-03-07,en,AU,"iPhone7,1",9.2.1
10025,2019-03-01,ar,SA,"iPhone7,1",9.2.1
10026,2019-03-07,en,CA,"iPad4,1",9.2
10027,2019-03-07,pt,PT,"iPhone6,2",9.0.2
10028,2019-03-06,en,US,"iPod5,1",8.4.1
10029,2019-03-07,en,US,"iPhone6,1",9.2.1
10030,2019-03-03,en,US,"iPhone7,2",9.2.1
10031,2019-03-02,en,US,"iPhone8,1",9.2.1
10032,2019-03-01,en,GB,"iPhone5,2",9.2.1
10033,2019-03-04,en,US,"iPhone7,2",9.2.1
10034,2019-03-06,en,GB,"iPhone8,1",9.2
10035,2019-03-06,en,US,"iPhone8,2",9.2.1
10036,2019-03-06,en,US,"iPhone5,3",9.2.1
10037,2019-03-05,en,GB,"iPhone5,2",9.2.1
10038,2019-03-07,en,GB,"iPhone5,2",9.2.1
10039,2019-03-06,en,TH,"iPhone7,1",9.2.1
10040,2019-03-07,en,US,"iPhone4,1",9.2.1
10041,2019-03-01,en,US,"iPhone7,2",9.2.1
10042,2019-03-01,fr,CH,"iPhone5,4",9.1
10043,2019-03-06,en,GB,"iPhone6,2",9.2
10044,2019-03-02,en,US,"iPod7,1",9.2.1
10045,2019-03-06,en,US,"iPhone8,1",9.2.1
10046,2019-03-04,en,GB,"iPad4,1",8.3
10047,2019-03-02,en,GB,"iPhone8,1",9.2.1
10048,2019-03-05,en,US,"iPhone7,2",9.2.1
10049,2019-03-05,en,PH,"iPod7,1",9.1
10050,2019-03-05,en,US,"iPad2,4",8.1.3
10051,2019-03-01,en,GB,"iPhone7,2",9.2.1
10052,2019-03-07,en,AU,"iPad5,3",9.2.1
10053,2019-03-05,en,US,"iPhone7,1",9.2
10054,2019-03-05,en,US,"iPod5,1",8.0.2
10055,2019-03-01,en,GB,"iPhone6,2",9.2.1
10056,2019-03-07,en,US,"iPhone6,1",9.2.1
10057,2019-03-02,en,US,"iPhone8,1",9.2.1
10058,2019-03-02,en,US,"iPhone7,2",9.2.1
10059,2019-03-06,en,US,"iPad2,7",8.4
10060,2019-03-01,en,US,"iPhone3,2",7.1.2
10061,2019-03-01,en,US,"iPad2,1",9.2
10062,2019-03-02,en,US,"iPhone6,1",9.2.1
10063,2019-03-06,en,AU,"iPhone7,1",9.2.1
10064,2019-03-07,en,AE,"iPad2,1",8.3
10065,2019-03-05,en,US,"iPhone8,1",9.2.1
10066,2019-03-05,de,CH,"iPhone8,1",9.2.1
10067,2019-03-03,en,CA,"iPhone5,3",9.2.1
10068,2019-03-04,en,US,"iPhone7,2",9.2.1
10069,2019-03-06,en,US,"iPhone6,1",7.1
10070,2019-03-04,en,NZ,"iPhone5,4",9.2.1
10071,2019-03-05,en,US,"iPhone8,1",9.2.1
10072,2019-03-05,en,GB,"iPhone5,2",9.2.1
10073,2019-03-07,en,GB,"iPhone5,2",9.2.1
10074,2019-03-07,en,US,"iPhone5,2",7.0
10075,2019-03-06,en,GB,"iPhone4,1",9.2.1
10076,2019-03-07,en,IN,"iPhone4,1",9.0.2
10077,2019-03-06,it,IT,"iPad4,1",9.2.1
10078,2019-03-07,ar,SA,"iPhone8,1",9.2.1
10079,2019-03-04,en,US,"iPhone7,1",8.3
10080,2019-03-02,en,US,"iPhone8,1",9.2.1
10081,2019-03-01,en,RU,"iPhone8,1",9.2.1
10082,2019-03-06,en,US,"iPad4,1",9.2.1
10083,2019-03-03,en,US,"iPhone8,1",9.2.1
10084,2019-03-06,en,GB,"iPhone7,2",9.2.1
10085,2019-03-05,en,US,"iPhone8,2",9.2.1
10086,2019-03-01,en,US,"iPhone4,1",7.1.2
10087,2019-03-05,en,GB,"iPad2,5",8.4
10088,2019-03-04,en,US,"iPad2,5",9.2.1
10089,2019-03-06,en,US,"iPhone8,2",9.2.1
10090,2019-03-07,en,US,"iPhone7,2",9.2
10091,2019-03-04,en,BG,"iPhone6,2",9.2.1
10092,2019-03-02,en,US,"iPhone6,1",9.2.1
10093,2019-03-05,en,ID,"iPhone6,2",9.3
10094,2019-03-05,en,US,"iPhone8,1",9.2.1
10095,2019-03-07,es,PA,"iPhone6,1",9.2.1
10096,2019-03-03,en,PH,"iPhone6,2",9.1
10097,2019-03-06,en,US,"iPhone7,2",9.2.1
10098,2019-03-01,pt,BR,"iPhone6,2",9.2.1
10099,2019-03-06,fr,FR,"iPad2,5",9.2
10100,2019-03-04,en,US,"iPhone6,1",9.1
10101,2019-03-05,en,US,"iPhone8,1",9.2
10102,2019-03-07,en,NZ,"iPhone4,1",9.2
10103,2019-03-07,sv,SE,"iPhone6,2",8.4
10104,2019-03-02,en,AU,"iPhone7,2",8.1.2
10105,2019-03-03,en,US,"iPhone8,1",9.2.1
10106,2019-03-02,en,US,"iPhone7,2",9.2.1
10107,2019-03-07,en,US,"iPhone6,1",9.2.1
10108,2019-03-04,es,PE,"iPhone5,3",9.2.1
10109,2019-03-04,th,TH,"iPhone6,2",9.2.1
10110,2019-03-05,es,US,"iPad2,5",9.2.1
10111,2019-03-06,en,US,"iPhone7,2",9.2.1
10112,2019-03-07,en,US,"iPhone7,2",9.1
10113,2019-03-05,en,US,"iPhone7,2",9.2
10114,2019-03-05,en,ZA,"iPhone6,2",9.2.1
10115,2019-03-04,en,US,"iPad4,1",9.0.2
10116,2019-03-03,en,US,"iPhone3,3",7.1.2
10117,2019-03-06,es,ES,"iPhone5,2",9.2.1
10118,2019-03-07,en,US,"iPhone8,1",9.1
10119,2019-03-04,en,US,"iPhone7,2",9.2.1
10120,2019-03-02,en,US,"iPad2,5",9.2.1
10121,2019-03-07,en,US,"iPhone7,2",9.0.1
10122,2019-03-05,en,US,"iPad3,4",9.2.1
10123,2019-03-01,en,US,"iPhone8,1",9.2.1
10124,2019-03-04,en,US,"iPhone7,2",9.2.1
10125,2019-03-04,en,PT,"iPad3,4",9.2.1
10126,2019-03-02,en,US,"iPad3,1",9.2.1
10127,2019-03-07,en,GB,"iPhone7,2",9.2.1
10128,2019-03-06,ru,RU,"iPhone5,2",9.2.1
10129,2019-03-05,en,US,"iPhone5,1",7.1.2
10130,2019-03-03,en,US,"iPhone5,3",9.2.1
10131,2019-03-01,en,US,"iPhone7,2",9.2.1
10132,2019-03-05,en,US,"iPhone8,1",9.2.1
10133,2019-03-01,en,US,"iPhone8,2",9.2.1
10134,2019-03-04,en,US,"iPhone8,1",9.2.1
10135,2019-03-03,en,GB,"iPhone5,3",9.2.1
10136,2019-03-06,en,US,"iPhone5,3",9.2.1
10137,2019-03-03,en,US,"iPhone7,2",9.2.1
10138,2019-03-06,de,AT,"iPhone6,2",9.2.1
10139,2019-03-03,ar,AE,"iPad4,4",7.0.4
10140,2019-03-04,zh,TW,"iPhone7,2",8.1.2
10141,2019-03-02,en,US,"iPhone7,1",9.2.1
10142,2019-03-02,es,MX,"iPod5,1",9.2.1
10143,2019-03-07,en,US,"iPhone8,2",9.2.1
10144,2019-03-04,en,US,"iPhone6,1",9.2.1
10145,2019-03-02,ru,RU,"iPhone6,2",9.2.1
10146,2019-03-06,en,GB,"iPhone8,1",9.2.1
10147,2019-03-06,en,US,"iPad2,5",9.2.1
10148,2019-03-05,en,US,"iPad3,1",9.2.1
10149,2019-03-06,en,US,"iPhone6,1",9.2
10150,2019-03-05,fr,CA,"iPhone6,1",9.1
10151,2019-03-03,en,US,"iPhone7,2",9.2
10152,2019-03-03,ar,KW,"iPhone7,1",9.2.1
10153,2019-03-07,en,BS,"iPhone5,2",9.2.1
10154,2019-03-02,ro,RO,"iPhone5,3",7.1.2
10155,2019-03-06,en,US,"iPhone6,1",9.2.1
10156,2019-03-05,en,ID,"iPhone5,1",9.2.1
10157,2019-03-02,en,GB,"iPhone6,2",9.2.1
10158,2019-03-06,pt,GB,"iPhone6,2",9.2.1
10159,2019-03-04,th,TH,"iPhone7,2",9.2.1
10160,2019-03-03,en,GB,"iPhone6,2",9.2
10161,2019-03-05,en,AU,"iPhone3,1",7.1.2
10162,2019-03-06,it,IT,"iPhone4,1",9.2.1
10163,2019-03-05,en,UM,"iPad4,4",9.2.1
10164,2019-03-05,id,GB,"iPhone8,1",9.2.1
10165,2019-03-01,en,US,"iPhone7,2",9.2.1
10166,2019-03-06,en,US,"iPad2,4",7.0.2
10167,2019-03-07,en,US,"iPhone8,1",9.2.1
10168,2019-03-07,en,US,"iPod5,1",9.2.1
10169,2019-03-04,en,US,"iPhone6,2",9.2.1
10170,2019-03-06,en,US,"iPhone3,1",7.1.1
10171,2019-03-02,en,US,"iPhone8,1",9.2.1
10172,2019-03-03,en,GB,"iPhone8,1",9.2.1
10173,2019-03-05,nb,NO,"iPad4,2",9.2.1
10174,2019-03-05,ro,RO,"iPhone7,2",9.2.1
10175,2019-03-04,en,US,"iPhone5,1",9.2.1
10176,2019-03-07,en,US,"iPhone7,2",9.2.1
10177,2019-03-03,en,US,"iPhone6,1",9.2.1
10178,2019-03-06,fr,FR,"iPhone6,2",9.2
10179,2019-03-06,en,US,"iPhone5,1",9.2.1
10180,2019-03-07,nb,NO,"iPad2,2",7.0.2
10181,2019-03-02,en,US,"iPhone8,1",9.2.1
10182,2019-03-05,en,US,"iPad4,5",9.2.1
10183,2019-03-06,fi,FI,"iPhone5,2",9.1
10184,2019-03-01,en,ID,"iPhone6,1",9.0.2
10185,2019-03-05,en,GB,"iPhone8,1",9.2.1
10186,2019-03-03,en,GB,"iPhone7,2",9.2.1
10187,2019-03-05,en,ID,"iPhone5,2",9.2.1
10188,2019-03-04,en,ID,"iPhone5,2",9.1
10189,2019-03-06,en,US,"iPhone5,1",9.2
10190,2019-03-05,en,NZ,"iPhone6,2",9.2.1
10191,2019-03-05,en,US,"iPhone5,3",9.2.1
10192,2019-03-05,it,IT,"iPhone8,1",9.2.1
10193,2019-03-03,en,US,"iPhone5,1",9.2.1
10194,2019-03-01,en,US,"iPhone7,2",9.2.1
10195,2019-03-06,en,US,"iPhone6,1",9.2.1
10196,2019-03-02,en,US,"iPad4,1",8.0
10197,2019-03-04,en,CA,"iPod5,1",9.2.1
10198,2019-03-03,en,US,"iPhone3,1",7.1.2
10199,2019-03-06,en,GB,"iPad2,5",8.4.1
10200,2019-03-04,en,GB,"iPhone7,2",9.2.1
10201,2019-03-03,en,US,"iPad2,5",8.4.1
10202,2019-03-02,en,GB,"iPhone7,1",9.2.1
10203,2019-03-05,en,US,"iPhone7,2",9.1
10204,2019-03-06,sv,SE,"iPhone5,4",9.2.1
10205,2019-03-04,en,US,"iPhone8,1",9.2.1
10206,2019-03-05,en,US,"iPad2,5",9.2.1
10207,2019-03-06,nb,NO,"iPad2,2",9.2
10208,2019-03-05,en,GB,"iPhone5,4",9.2.1
10209,2019-03-06,en,US,"iPhone7,2",9.2.1
10210,2019-03-02,en,US,"iPhone4,1",7.1.2
10211,2019-03-01,en,US,"iPad4,1",9.1
10212,2019-03-01,en,US,"iPad4,5",9.2.1
10213,2019-03-04,en,GB,"iPad4,7",9.2
10214,2019-03-02,en,US,"iPhone8,1",9.2.1
10215,2019-03-01,en,US,"iPhone5,1",7.1.1
10216,2019-03-05,en,SG,"iPhone8,1",9.1
10217,2019-03-05,en,AE,"iPhone8,1",9.2.1
10218,2019-03-01,en,US,"iPhone6,1",9.2.1
10219,2019-03-01,en,US,"iPad4,1",9.1
10220,2019-03-06,en,GB,"iPhone5,2",9.2
10221,2019-03-01,en,US,"iPhone7,2",9.2.1
10222,2019-03-05,en,US,"iPhone6,1",9.2.1
10223,2019-03-05,en,US,"iPhone7,1",9.2.1
10224,2019-03-05,en,AU,"iPhone5,4",9.2.1
10225,2019-03-07,it,IT,"iPhone4,1",9.2.1
10226,2019-03-05,en,US,"iPhone7,2",9.2.1
10227,2019-03-07,en,US,"iPhone8,2",9.2.1
10228,2019-03-02,en,CA,"iPhone7,2",9.2.1
10229,2019-03-04,en,CA,"iPhone6,2",9.2.1
10230,2019-03-03,vi,VN,"iPhone4,1",9.2
10231,2019-03-02,es,ES,"iPhone7,2",9.2.1
10232,2019-03-06,zh,TW,"iPhone5,2",9.0.2
10233,2019-03-07,pl,PL,"iPhone6,2",9.2.1
10234,2019-03-05,en,GB,"iPhone5,2",9.1
10235,2019-03-01,en,US,"iPhone6,1",9.2.1
10236,2019-03-05,en,US,"iPhone7,1",8.4.1
10237,2019-03-06,en,US,"iPhone8,1",9.2.1
10238,2019-03-04,en,GB,"iPhone6,2",9.2.1
10239,2019-03-05,en,US,"iPhone5,3",9.2.1
10240,2019-03-02,en,US,"iPhone7,2",9.2.1
10241,2019-03-06,en,PH,"iPad2,5",9.2
10242,2019-03-06,sv,SE,"iPhone7,2",9.2.1
10243,2019-03-06,en,PA,"iPhone5,1",9.2.1
10244,2019-03-07,en,US,"iPhone6,1",9.2.1
10245,2019-03-07,en,TH,"iPhone7,2",9.1
10246,2019-03-06,ru,RU,"iPhone7,2",9.2.1
10247,2019-03-06,en,US,"iPhone5,2",9.2.1
10248,2019-03-05,en,CA,"iPhone6,1",9.2.1
10249,2019-03-06,en,US,"iPhone7,1",9.1
10250,2019-03-05,sv,SE,"iPhone8,1",9.1
10251,2019-03-03,en,CA,"iPhone5,2",9.2.1
10252,2019-03-04,en,US,"iPhone7,1",9.2.1
10253,2019-03-05,en,US,"iPhone5,1",9.2.1
